date,bdi_index,fuel in usd,congestion_score,freight_rate_usd_per_t,bdi_lag_1,bdi_lag_7,bdi_roll_mean_7,bdi_roll_std_7,month,dayofweek
23-07-2019,1800.98,608.33,0.41,40.02,1773.73,1614.33,1723.66,53.3757,7,1
24-07-2019,1794.15,618.99,0.42,40.12,1800.98,1664.05,1742.2457,51.7868,7,2
25-07-2019,1874.21,613.38,0.39,40.85,1794.15,1666.73,1771.8857,60.0743,7,3
26-07-2019,1860.74,616.86,0.38,40.72,1874.21,1686.37,1796.7957,54.6078,7,4
27-07-2019,1866.1,616.46,0.46,41.01,1860.74,1742.96,1814.3871,54.2075,7,5
28-07-2019,1935.44,615.65,0.44,41.72,1866.1,1730.8,1843.6214,56.7379,7,6
29-07-2019,1910.49,620.38,0.42,41.45,1935.44,1773.73,1863.1586,52.0094,7,0
30-07-2019,1967.68,620.2,0.4,42.02,1910.49,1800.98,1886.9729,56.743,7,1
31-07-2019,1990.96,620.26,0.41,42.32,1967.68,1794.15,1915.0886,51.6113,7,2
01-08-2019,2055.07,619.32,0.48,43.23,1990.96,1874.21,1940.9257,69.8011,8,3
02-08-2019,2057.24,625.37,0.45,43.25,2055.07,1860.74,1968.9971,71.6664,8,4
03-08-2019,2062.74,632.85,0.43,43.36,2057.24,1866.1,1997.0886,62.5732,8,5
04-08-2019,2117.95,626.1,0.47,44.0,2062.74,1935.44,2023.1614,70.1674,8,6
05-08-2019,2163.27,631.18,0.43,44.46,2117.95,1910.49,2059.2729,67.5131,8,0
06-08-2019,2154.75,620.0,0.5,44.42,2163.27,1967.68,2085.9971,62.0154,8,1
07-08-2019,2156.22,628.53,0.5,44.55,2154.75,1990.96,2109.6057,50.1217,8,2
08-08-2019,2126.47,622.97,0.45,43.99,2156.22,2055.07,2119.8057,44.0739,8,3
09-08-2019,2157.36,621.79,0.45,44.32,2126.47,2057.24,2134.1086,35.8676,8,4
10-08-2019,2208.5,626.22,0.39,44.78,2157.36,2062.74,2154.9314,29.2244,8,5
11-08-2019,2216.78,636.66,0.43,45.14,2208.5,2117.95,2169.05,32.1109,8,6
12-08-2019,2253.92,636.13,0.44,45.58,2216.78,2163.27,2182.0,45.0597,8,0
13-08-2019,2283.46,633.23,0.49,46.02,2253.92,2154.75,2200.3871,56.8144,8,1
14-08-2019,2322.09,624.89,0.48,46.3,2283.46,2156.22,2224.0829,68.6752,8,2
15-08-2019,2315.64,632.27,0.45,46.24,2322.09,2126.47,2251.1071,60.6079,8,3
16-08-2019,2356.84,635.4,0.48,46.84,2315.64,2157.36,2279.6043,55.8961,8,4
17-08-2019,2356.24,635.34,0.51,46.92,2356.84,2208.5,2300.71,52.3534,8,5
18-08-2019,2285.69,625.64,0.51,45.99,2356.24,2216.78,2310.5543,38.6184,8,6
19-08-2019,2345.36,631.01,0.44,46.53,2285.69,2253.92,2323.6171,30.9779,8,0
20-08-2019,2394.46,635.72,0.5,47.32,2345.36,2283.46,2339.4743,35.1278,8,1
21-08-2019,2362.33,639.26,0.46,46.89,2394.46,2322.09,2345.2229,35.1013,8,2
22-08-2019,2454.56,625.79,0.53,47.95,2362.33,2315.64,2365.0686,51.178,8,3
23-08-2019,2508.2,636.58,0.53,48.7,2454.56,2356.84,2386.6914,74.0058,8,4
24-08-2019,2506.51,638.53,0.48,48.56,2508.2,2356.24,2408.1586,84.7196,8,5
25-08-2019,2454.11,642.51,0.49,48.06,2506.51,2285.69,2432.2186,65.9865,8,6
26-08-2019,2539.92,642.04,0.5,49.04,2454.11,2345.36,2460.0129,64.2558,8,0
27-08-2019,2489.23,641.79,0.45,48.32,2539.92,2394.46,2473.5514,57.8017,8,1
28-08-2019,2475.55,634.99,0.53,48.31,2489.23,2362.33,2489.7257,31.2217,8,2
29-08-2019,2470.17,629.56,0.51,48.11,2475.55,2454.56,2491.9557,28.7511,8,3
30-08-2019,2490.19,637.51,0.55,48.57,2470.17,2508.2,2489.3829,27.8468,8,4
31-08-2019,2491.32,644.82,0.49,48.51,2490.19,2506.51,2487.2129,26.8642,8,5
01-09-2019,2520.52,646.96,0.5,48.9,2491.32,2454.11,2496.7,24.8785,9,6
02-09-2019,2522.95,643.56,0.47,48.78,2520.52,2539.92,2494.2757,20.3863,9,0
03-09-2019,2517.55,642.18,0.49,48.76,2522.95,2489.23,2498.3214,21.9669,9,1
04-09-2019,2537.8,641.94,0.48,48.96,2517.55,2475.55,2507.2143,23.7406,9,2
05-09-2019,2571.48,637.14,0.55,49.48,2537.8,2470.17,2521.6871,27.9084,9,3
06-09-2019,2559.13,639.27,0.5,49.22,2571.48,2490.19,2531.5357,27.093,9,4
07-09-2019,2446.62,648.41,0.52,48.15,2559.13,2491.32,2525.15,40.2329,9,5
08-09-2019,2395.2,634.94,0.51,47.35,2446.62,2520.52,2507.2471,63.6843,9,6
09-09-2019,2548.7,647.9,0.48,49.16,2395.2,2522.95,2510.9257,65.4614,9,0
10-09-2019,2440.09,637.83,0.51,47.89,2548.7,2517.55,2499.86,70.5075,9,1
11-09-2019,2485.81,646.08,0.53,48.58,2440.09,2537.8,2492.4329,68.5561,9,2
12-09-2019,2436.95,631.9,0.48,47.69,2485.81,2571.48,2473.2143,61.1611,9,3
13-09-2019,2401.56,641.86,0.54,47.61,2436.95,2559.13,2450.7043,52.6782,9,4
14-09-2019,2498.12,634.85,0.49,48.44,2401.56,2446.62,2458.0614,55.5318,9,5
15-09-2019,2498.89,631.11,0.5,48.43,2498.12,2395.2,2472.8743,49.4674,9,6
16-09-2019,2430.21,639.16,0.53,47.86,2498.89,2548.7,2455.9471,38.1819,9,0
17-09-2019,2331.44,642.87,0.49,46.69,2430.21,2440.09,2440.4257,60.9799,9,1
18-09-2019,2410.69,633.08,0.51,47.5,2331.44,2485.81,2429.6943,58.2089,9,2
19-09-2019,2440.19,629.39,0.5,47.75,2410.69,2436.95,2430.1571,58.289,9,3
20-09-2019,2346.78,636.18,0.51,46.83,2440.19,2401.56,2422.3314,65.9431,9,4
21-09-2019,2406.13,635.81,0.43,47.25,2346.78,2498.12,2409.19,56.8633,9,5
22-09-2019,2384.23,638.64,0.45,47.1,2406.13,2498.89,2392.81,41.0272,9,6
23-09-2019,2395.72,640.25,0.52,47.46,2384.23,2430.21,2387.8829,37.7252,9,0
24-09-2019,2361.64,634.68,0.53,47.03,2395.72,2331.44,2392.1971,31.3894,9,1
25-09-2019,2300.61,643.94,0.47,46.3,2361.64,2410.69,2376.4714,45.1422,9,2
26-09-2019,2376.29,635.19,0.49,47.08,2300.61,2440.19,2367.3429,35.5517,9,3
27-09-2019,2303.69,631.81,0.5,46.25,2376.29,2346.78,2361.1871,42.7145,9,4
28-09-2019,2292.79,624.91,0.51,46.06,2303.69,2406.13,2344.9957,44.2913,9,5
29-09-2019,2238.88,631.24,0.43,45.31,2292.79,2384.23,2324.2314,55.4879,9,6
30-09-2019,2241.9,630.35,0.46,45.42,2238.88,2395.72,2302.2571,52.8539,9,0
01-10-2019,2206.64,636.37,0.47,45.14,2241.9,2361.64,2280.1143,56.1922,10,1
02-10-2019,2217.48,633.32,0.5,45.31,2206.64,2300.61,2268.2386,59.8068,10,2
03-10-2019,2274.09,624.49,0.55,45.97,2217.48,2376.29,2253.6386,37.2562,10,3
04-10-2019,2133.49,630.75,0.47,44.24,2274.09,2303.69,2229.3243,51.8337,10,4
05-10-2019,2105.62,632.71,0.43,43.84,2133.49,2292.79,2202.5857,61.0882,10,5
06-10-2019,2206.34,636.45,0.48,45.17,2105.62,2238.88,2197.9371,59.0708,10,6
07-10-2019,2121.96,632.65,0.51,44.26,2206.34,2241.9,2180.8029,61.5371,10,0
08-10-2019,2084.9,631.44,0.47,43.71,2121.96,2206.64,2163.4114,69.6819,10,1
09-10-2019,2129.56,627.34,0.43,44.03,2084.9,2217.48,2150.8514,66.1459,10,2
10-10-2019,2047.79,628.41,0.49,43.31,2129.56,2274.09,2118.5229,48.9381,10,3
11-10-2019,2117.51,632.13,0.47,44.08,2047.79,2133.49,2116.24,48.4942,10,4
12-10-2019,2054.51,618.63,0.42,43.03,2117.51,2105.62,2108.9386,53.9054,10,5
13-10-2019,1991.59,622.96,0.46,42.51,2054.51,2206.34,2078.26,50.2165,10,6
14-10-2019,2065.85,620.27,0.48,43.36,1991.59,2121.96,2070.2443,46.4126,10,0
15-10-2019,1946.49,625.43,0.48,42.1,2065.85,2084.9,2050.4714,64.9209,10,1
16-10-2019,1973.21,629.09,0.44,42.33,1946.49,2129.56,2028.1357,59.8755,10,2
17-10-2019,1936.8,619.41,0.43,41.76,1973.21,2047.79,2012.28,67.9541,10,3
18-10-2019,1950.27,609.92,0.47,41.89,1936.8,2117.51,1988.3886,52.4132,10,4
19-10-2019,1937.81,619.19,0.39,41.65,1950.27,2054.51,1971.7171,46.0497,10,5
20-10-2019,1865.15,625.21,0.44,41.07,1937.81,1991.59,1953.6543,59.7233,10,6
21-10-2019,1818.37,622.78,0.38,40.33,1865.15,2065.85,1918.3,55.3258,10,0
22-10-2019,1837.82,621.68,0.45,40.74,1818.37,1946.49,1902.7757,61.0478,10,1
23-10-2019,1780.2,617.63,0.41,39.92,1837.82,1973.21,1875.2029,67.2099,10,2
24-10-2019,1846.34,612.15,0.45,40.7,1780.2,1936.8,1862.28,61.8774,10,3
25-10-2019,1765.81,620.5,0.43,39.86,1846.34,1950.27,1835.9286,57.2659,10,4
26-10-2019,1729.9,613.31,0.37,39.17,1765.81,1937.81,1806.2271,48.9273,10,5
27-10-2019,1727.13,627.71,0.45,39.59,1729.9,1865.15,1786.51,49.0347,10,6
28-10-2019,1660.4,619.24,0.45,38.72,1727.13,1818.37,1763.9429,65.511,10,0
29-10-2019,1652.73,613.09,0.43,38.49,1660.4,1837.82,1737.5014,68.0276,10,1
30-10-2019,1698.81,612.47,0.38,38.84,1652.73,1780.2,1725.8743,66.4506,10,2
31-10-2019,1624.44,614.56,0.39,38.07,1698.81,1846.34,1694.1743,50.3931,10,3
01-11-2019,1594.55,613.4,0.4,37.75,1624.44,1765.81,1669.7086,51.3811,11,4
02-11-2019,1622.3,619.64,0.37,38.06,1594.55,1729.9,1654.3371,46.2073,11,5
03-11-2019,1622.62,614.66,0.44,38.2,1622.3,1727.13,1639.4071,34.0528,11,6
04-11-2019,1591.34,609.76,0.39,37.63,1622.62,1660.4,1629.5414,36.8464,11,0
05-11-2019,1581.54,622.24,0.3,37.43,1591.34,1652.73,1619.3714,39.1331,11,1
06-11-2019,1515.82,612.86,0.39,36.83,1581.54,1698.81,1593.23,38.3344,11,2
07-11-2019,1481.34,616.04,0.37,36.43,1515.82,1624.44,1572.7871,53.9091,11,3
08-11-2019,1544.84,608.98,0.37,37.04,1481.34,1594.55,1565.6857,53.8385,11,4
09-11-2019,1479.95,613.44,0.36,36.35,1544.84,1622.3,1545.35,55.7407,11,5
10-11-2019,1466.83,612.91,0.39,36.28,1479.95,1622.62,1523.0943,50.6124,11,6
11-11-2019,1493.76,601.9,0.4,36.46,1466.83,1591.34,1509.1543,41.2562,11,0
12-11-2019,1459.28,620.75,0.37,36.25,1493.76,1581.54,1491.6886,29.7905,11,1
13-11-2019,1443.05,617.0,0.35,35.95,1459.28,1515.82,1481.2929,32.5365,11,2
14-11-2019,1473.63,608.58,0.36,36.21,1443.05,1481.34,1480.1914,32.6649,11,3
15-11-2019,1389.73,604.98,0.36,35.22,1473.63,1544.84,1458.0329,34.0802,11,4
16-11-2019,1417.58,611.93,0.33,35.54,1389.73,1479.95,1449.1229,35.5179,11,5
17-11-2019,1384.62,610.56,0.37,35.27,1417.58,1466.83,1437.3786,41.7347,11,6
18-11-2019,1379.41,611.8,0.37,35.23,1384.62,1493.76,1421.0429,38.2191,11,0
19-11-2019,1400.54,610.95,0.4,35.54,1379.41,1459.28,1412.6514,34.7121,11,1
20-11-2019,1366.38,612.47,0.39,35.15,1400.54,1443.05,1401.6986,35.6062,11,2
21-11-2019,1358.54,617.1,0.33,34.95,1366.38,1473.63,1385.2571,20.0129,11,3
22-11-2019,1363.15,612.91,0.37,35.06,1358.54,1389.73,1381.46,21.4898,11,4
23-11-2019,1320.76,605.18,0.32,34.33,1363.15,1417.58,1367.6286,25.2043,11,5
24-11-2019,1301.99,617.19,0.37,34.44,1320.76,1384.62,1355.8243,33.8031,11,6
25-11-2019,1289.97,618.84,0.33,34.2,1301.99,1379.41,1343.0471,39.7777,11,0
26-11-2019,1261.42,626.57,0.31,33.93,1289.97,1400.54,1323.1729,41.0005,11,1
27-11-2019,1349.12,606.05,0.35,34.75,1261.42,1366.38,1320.7071,38.4059,11,2
28-11-2019,1268.75,613.18,0.26,33.68,1349.12,1358.54,1307.88,38.6578,11,3
29-11-2019,1283.02,602.27,0.29,33.77,1268.75,1363.15,1296.4329,30.5847,11,4
30-11-2019,1275.66,615.7,0.33,34.0,1283.02,1320.76,1289.99,29.3305,11,5
01-12-2019,1283.18,610.86,0.34,34.05,1275.66,1301.99,1287.3029,28.9065,12,6
02-12-2019,1288.99,623.59,0.32,34.23,1283.18,1289.97,1287.1629,28.8938,12,0
03-12-2019,1284.29,610.95,0.29,33.91,1288.99,1261.42,1290.43,26.7081,12,1
04-12-2019,1245.98,607.09,0.31,33.49,1284.29,1349.12,1275.6957,14.6716,12,2
05-12-2019,1250.01,613.75,0.34,33.71,1245.98,1268.75,1273.0186,17.573,12,3
06-12-2019,1254.81,607.01,0.35,33.7,1250.01,1283.02,1268.9886,18.1232,12,4
07-12-2019,1237.63,621.17,0.33,33.65,1254.81,1275.66,1263.5557,21.2248,12,5
08-12-2019,1273.81,607.97,0.36,33.96,1237.63,1283.18,1262.2171,20.0435,12,6
09-12-2019,1243.7,619.05,0.34,33.72,1273.81,1288.99,1255.7471,17.0466,12,0
10-12-2019,1243.88,609.33,0.3,33.46,1243.7,1284.29,1249.9743,11.8066,12,1
11-12-2019,1237.06,618.78,0.32,33.58,1243.88,1245.98,1248.7,12.753,12,2
12-12-2019,1242.99,629.26,0.28,33.68,1237.06,1250.01,1247.6971,12.9078,12,3
13-12-2019,1215.99,623.61,0.32,33.41,1242.99,1254.81,1242.1514,17.0252,12,4
14-12-2019,1178.57,618.24,0.35,33.01,1215.99,1237.63,1233.7143,29.617,12,5
15-12-2019,1210.01,623.08,0.34,33.4,1178.57,1273.81,1224.6,24.6162,12,6
16-12-2019,1181.87,624.02,0.36,33.16,1210.01,1243.7,1215.7671,27.5398,12,0
17-12-2019,1178.98,626.96,0.31,33.02,1181.87,1243.88,1206.4957,27.4223,12,1
18-12-2019,1197.09,618.41,0.36,33.25,1178.98,1237.06,1200.7857,23.9372,12,2
19-12-2019,1205.0,628.83,0.31,33.33,1197.09,1242.99,1195.3586,15.6436,12,3
20-12-2019,1173.14,612.9,0.36,32.9,1205.0,1215.99,1189.2371,14.5719,12,4
21-12-2019,1172.95,623.85,0.31,32.9,1173.14,1178.57,1188.4343,15.3894,12,5
22-12-2019,1195.58,625.08,0.33,33.24,1172.95,1210.01,1186.3729,12.7594,12,6
23-12-2019,1158.39,631.19,0.36,33.0,1195.58,1181.87,1183.0186,16.6374,12,0
24-12-2019,1200.19,628.56,0.3,33.25,1158.39,1178.98,1186.0486,17.6781,12,1
25-12-2019,1150.95,621.77,0.31,32.63,1200.19,1197.09,1179.4571,21.1383,12,2
26-12-2019,1096.05,624.22,0.35,32.17,1150.95,1205.0,1163.8929,34.8558,12,3
27-12-2019,1139.44,630.47,0.3,32.59,1096.05,1173.14,1159.0786,35.6832,12,4
28-12-2019,1123.82,629.3,0.26,32.28,1139.44,1172.95,1152.06,37.2954,12,5
29-12-2019,1133.52,626.94,0.37,32.69,1123.82,1195.58,1143.1943,32.2625,12,6
30-12-2019,1112.4,627.54,0.29,32.22,1133.52,1158.39,1136.6243,33.3177,12,0
31-12-2019,1087.28,633.51,0.3,32.05,1112.4,1200.19,1120.4943,23.2144,12,1
01-01-2020,1056.19,627.2,0.33,31.7,1087.28,1150.95,1106.9571,29.3205,1,2
02-01-2020,1064.55,628.79,0.28,31.67,1056.19,1096.05,1102.4571,33.4061,1,3
03-01-2020,1039.65,639.21,0.26,31.48,1064.55,1139.44,1088.2014,36.1714,1,4
04-01-2020,1030.93,619.89,0.3,31.23,1039.65,1123.82,1074.9314,37.923,1,5
05-01-2020,1037.53,616.16,0.24,31.07,1030.93,1133.52,1061.2186,29.6616,1,6
06-01-2020,1040.78,627.41,0.28,31.39,1037.53,1112.4,1050.9871,19.7665,1,0
07-01-2020,1000.23,617.92,0.29,30.83,1040.78,1087.28,1038.5514,20.4975,1,1
08-01-2020,954.03,617.21,0.28,30.27,1000.23,1056.19,1023.9571,36.2001,1,2
09-01-2020,963.69,612.17,0.24,30.19,954.03,1064.55,1009.5486,37.4027,1,3
10-01-2020,956.48,611.73,0.33,30.37,963.69,1039.65,997.6671,39.4034,1,4
11-01-2020,905.87,617.55,0.28,29.73,956.48,1030.93,979.8014,48.9928,1,5
12-01-2020,892.8,610.17,0.32,29.6,905.87,1037.53,959.1257,51.0654,1,6
13-01-2020,873.73,606.75,0.27,29.19,892.8,1040.78,935.2614,45.2484,1,0
14-01-2020,839.59,591.94,0.24,28.51,873.73,1000.23,912.3129,47.4872,1,1
15-01-2020,839.1,589.21,0.28,28.59,839.59,954.03,895.8943,50.4364,1,2
16-01-2020,805.22,577.08,0.26,27.97,839.1,963.69,873.2557,50.4992,1,3
17-01-2020,790.3,582.35,0.23,27.79,805.22,956.48,849.5157,43.4191,1,4
18-01-2020,749.53,586.13,0.3,27.6,790.3,905.87,827.1814,49.3978,1,5
19-01-2020,733.2,579.49,0.24,27.14,749.53,892.8,804.3814,50.8736,1,6
20-01-2020,725.75,571.42,0.2,26.82,733.2,873.73,783.2414,47.9133,1,0
21-01-2020,689.37,567.58,0.29,26.63,725.75,839.59,761.7814,51.9408,1,1
22-01-2020,692.75,559.76,0.24,26.41,689.37,839.1,740.8743,44.5617,1,2
23-01-2020,645.38,558.91,0.23,25.84,692.75,805.22,718.04,46.9812,1,3
24-01-2020,631.21,556.49,0.19,25.52,645.38,790.3,695.3129,44.6201,1,4
25-01-2020,617.99,541.1,0.3,25.49,631.21,749.53,676.5214,45.6677,1,5
26-01-2020,572.5,544.57,0.2,24.73,617.99,733.2,653.5643,52.3323,1,6
27-01-2020,549.89,542.39,0.24,24.56,572.5,725.75,628.4414,54.0855,1,0
28-01-2020,533.95,531.73,0.26,24.29,549.89,689.37,606.2386,56.7407,1,1
29-01-2020,543.09,531.64,0.25,24.36,533.95,692.75,584.8586,45.8636,1,2
30-01-2020,508.83,535.7,0.23,23.98,543.09,645.38,565.3514,44.8602,1,3
31-01-2020,520.78,518.79,0.18,23.72,508.83,631.21,549.5757,36.4732,1,4
01-02-2020,477.97,516.24,0.21,23.3,520.78,617.99,529.5729,30.6263,2,5
02-02-2020,470.62,507.12,0.23,23.15,477.97,572.5,515.0186,31.0316,2,6
03-02-2020,469.19,506.51,0.2,23.03,470.62,549.89,503.49,30.9075,2,0
04-02-2020,461.4,503.39,0.23,22.99,469.19,533.95,493.1257,31.1541,2,1
05-02-2020,451.7,498.25,0.24,22.84,461.4,543.09,480.07,25.331,2,2
06-02-2020,436.57,489.55,0.25,22.57,451.7,508.83,469.7471,26.3601,2,3
07-02-2020,428.36,490.67,0.19,22.32,436.57,520.78,456.5443,18.5179,2,4
08-02-2020,420.05,492.04,0.29,22.55,428.36,477.97,448.27,20.2114,2,5
09-02-2020,418.16,484.79,0.24,22.27,420.05,470.62,440.7757,20.2688,2,6
10-02-2020,406.92,483.69,0.22,22.07,418.16,469.19,431.88,19.3642,2,0
11-02-2020,404.52,476.14,0.25,22.03,406.92,461.4,423.7543,16.6573,2,1
12-02-2020,410.12,476.92,0.29,22.22,404.52,451.7,417.8143,11.7099,2,2
13-02-2020,408.47,472.13,0.18,21.8,410.12,436.57,413.8,8.6166,2,3
14-02-2020,405.97,464.5,0.21,21.76,408.47,428.36,410.6014,6.0988,2,4
15-02-2020,414.03,466.21,0.15,21.69,405.97,420.05,409.7414,4.8386,2,5
16-02-2020,415.53,458.3,0.22,21.81,414.03,418.16,409.3657,4.1255,2,6
17-02-2020,408.76,456.57,0.23,21.74,415.53,406.92,409.6286,4.0004,2,0
18-02-2020,418.57,456.5,0.22,21.82,408.76,404.52,411.6357,4.5032,2,1
19-02-2020,398.97,453.78,0.2,21.5,418.57,410.12,410.0429,6.6085,2,2
20-02-2020,405.55,445.31,0.15,21.3,398.97,408.47,409.6257,6.8133,2,3
21-02-2020,401.35,450.22,0.23,21.56,405.55,405.97,408.9657,7.423,2,4
22-02-2020,392.58,445.35,0.26,21.49,401.35,414.03,405.9014,9.1989,2,5
23-02-2020,405.27,437.69,0.2,21.34,392.58,415.53,404.4357,8.1687,2,6
24-02-2020,404.63,431.63,0.23,21.34,405.27,408.76,403.8457,7.9506,2,0
25-02-2020,416.21,433.34,0.17,21.31,404.63,418.57,403.5086,7.2405,2,1
26-02-2020,409.43,429.13,0.23,21.35,416.21,398.97,405.0029,7.227,2,2
27-02-2020,397.04,427.88,0.2,21.11,409.43,405.55,403.7871,7.8118,2,3
28-02-2020,417.65,423.07,0.19,21.24,397.04,401.35,406.1157,9.2595,2,4
29-02-2020,412.72,414.36,0.19,21.06,417.65,392.58,408.9929,7.2673,2,5
01-03-2020,407.75,416.63,0.2,21.07,412.72,405.27,409.3471,7.1144,3,6
02-03-2020,401.56,413.73,0.22,21.02,407.75,404.63,408.9086,7.5358,3,0
03-03-2020,395.94,413.64,0.17,20.8,401.56,416.21,406.0129,8.1333,3,1
04-03-2020,399.9,406.08,0.2,20.83,395.94,409.43,404.6514,8.2626,3,2
05-03-2020,410.19,410.62,0.21,21.04,399.9,397.04,406.53,7.7208,3,3
06-03-2020,415.65,395.85,0.18,20.8,410.19,417.65,406.2443,7.2642,3,4
07-03-2020,412.88,403.01,0.26,21.11,415.65,412.72,406.2671,7.2882,3,5
08-03-2020,397.91,394.95,0.18,20.59,412.88,407.75,404.8614,7.8794,3,6
09-03-2020,393.08,395.2,0.19,20.57,397.91,401.56,403.65,9.0383,3,0
10-03-2020,401.91,389.59,0.18,20.56,393.08,395.94,404.5029,8.4522,3,1
11-03-2020,387.88,389.72,0.26,20.65,401.91,399.9,402.7857,10.5129,3,2
12-03-2020,402.7,381.89,0.23,20.61,387.88,410.19,401.7157,10.0025,3,3
13-03-2020,399.06,376.62,0.18,20.34,402.7,415.65,399.3457,7.8938,3,4
14-03-2020,396.52,381.13,0.24,20.56,399.06,412.88,397.0086,5.1711,3,5
15-03-2020,388.15,373.42,0.21,20.27,396.52,397.91,395.6143,6.1168,3,6
16-03-2020,403.08,371.34,0.22,20.44,388.15,393.08,397.0429,6.5768,3,0
17-03-2020,395.32,371.26,0.2,20.29,403.08,401.91,396.1014,6.2263,3,1
18-03-2020,390.52,361.58,0.18,20.04,395.32,387.88,396.4786,5.7033,3,2
19-03-2020,378.09,363.29,0.22,20.04,390.52,402.7,392.9629,8.247,3,3
20-03-2020,398.28,356.88,0.19,20.09,378.09,399.06,392.8514,8.1556,3,4
21-03-2020,410.97,355.22,0.26,20.42,398.28,396.52,394.9157,10.6777,3,5
22-03-2020,409.96,352.84,0.17,20.1,410.97,388.15,398.0314,11.523,3,6
23-03-2020,394.58,345.51,0.25,20.06,409.96,403.08,396.8171,11.3489,3,0
24-03-2020,393.34,344.64,0.2,19.89,394.58,395.32,396.5343,11.4169,3,1
25-03-2020,400.81,347.64,0.21,20.04,393.34,390.52,398.0043,11.1733,3,2
26-03-2020,390.13,343.5,0.23,19.93,400.81,378.09,399.7243,8.1012,3,3
27-03-2020,399.24,338.09,0.19,19.83,390.13,398.28,399.8614,8.0807,3,4
28-03-2020,402.37,336.12,0.23,19.96,399.24,410.97,398.6329,6.6347,3,5
29-03-2020,405.48,331.92,0.12,19.6,402.37,409.96,397.9929,5.4746,3,6
30-03-2020,395.84,333.56,0.18,19.7,405.48,394.58,398.1729,5.3633,3,0
31-03-2020,394.93,326.76,0.18,19.59,395.84,393.34,398.4,5.1541,3,1
01-04-2020,389.96,325.23,0.17,19.48,394.93,400.81,396.85,5.8878,4,2
02-04-2020,390.17,324.95,0.2,19.57,389.96,390.13,396.8557,5.8802,4,3
03-04-2020,394.29,317.43,0.22,19.57,390.17,399.24,396.1486,5.8432,4,4
04-04-2020,398.38,320.82,0.22,19.67,394.29,402.37,395.5786,5.305,4,5
05-04-2020,402.12,310.51,0.21,19.53,398.38,405.48,395.0986,4.3204,4,6
06-04-2020,389.76,315.96,0.18,19.38,402.12,395.84,394.23,4.7375,4,0
07-04-2020,405.96,308.54,0.21,19.55,389.76,394.93,395.8057,6.5114,4,1
08-04-2020,393.28,306.49,0.21,19.38,405.96,389.96,396.28,6.124,4,2
09-04-2020,394.93,300.14,0.23,19.37,393.28,390.17,396.96,5.5719,4,3
10-04-2020,389.64,301.35,0.23,19.32,394.93,394.29,396.2957,6.1865,4,4
11-04-2020,377.6,297.71,0.2,19.05,389.64,398.38,393.3271,9.2479,4,5
12-04-2020,401.0,296.56,0.18,19.23,377.6,402.12,393.1671,9.0785,4,6
13-04-2020,399.84,295.54,0.18,19.21,401.0,389.76,394.6071,9.2459,4,0
14-04-2020,392.5,296.01,0.19,19.16,399.84,405.96,392.6843,7.7738,4,1
15-04-2020,394.87,292.2,0.19,19.13,392.5,393.28,392.9114,7.8172,4,2
16-04-2020,397.96,290.43,0.21,19.2,394.87,394.93,393.3443,8.0286,4,3
17-04-2020,383.12,285.26,0.22,18.99,397.96,389.64,392.4129,8.8647,4,4
18-04-2020,390.36,283.88,0.2,18.99,383.12,377.6,394.2357,6.232,4,5
19-04-2020,399.66,288.15,0.2,19.16,390.36,401.0,394.0443,6.0061,4,6
20-04-2020,385.05,280.63,0.21,18.92,399.66,399.84,391.9314,6.2249,4,0
21-04-2020,395.94,284.29,0.19,19.03,385.05,392.5,392.4229,6.4103,4,1
22-04-2020,384.17,278.38,0.17,18.76,395.94,394.87,390.8943,6.9799,4,2
23-04-2020,397.02,277.33,0.15,18.83,384.17,397.96,390.76,6.8288,4,3
24-04-2020,393.39,278.16,0.18,18.89,397.02,383.12,392.2271,5.962,4,4
25-04-2020,382.14,277.12,0.22,18.87,393.39,390.36,391.0529,7.0932,4,5
26-04-2020,401.77,272.68,0.18,18.9,382.14,399.66,391.3543,7.5501,4,6
27-04-2020,388.26,270.74,0.19,18.75,401.77,385.05,391.8129,7.1924,4,0
28-04-2020,387.67,270.19,0.21,18.8,388.26,395.94,390.6314,7.0798,4,1
29-04-2020,394.78,269.83,0.22,18.9,387.67,384.17,392.1471,6.5843,4,2
30-04-2020,401.44,269.88,0.17,18.83,394.78,397.02,392.7786,7.3023,4,3
01-05-2020,386.07,266.92,0.23,18.8,401.44,393.39,391.7329,7.7127,5,4
02-05-2020,393.66,267.23,0.23,18.88,386.07,382.14,393.3786,6.4504,5,5
03-05-2020,396.22,268.47,0.17,18.75,393.66,401.77,392.5857,5.5213,5,6
04-05-2020,398.06,264.95,0.18,18.75,396.22,388.26,393.9857,5.4839,5,0
05-05-2020,394.37,264.03,0.24,18.88,398.06,387.67,394.9429,4.7309,5,1
06-05-2020,390.5,259.49,0.2,18.65,394.37,394.78,394.3314,5.023,5,2
07-05-2020,387.22,256.55,0.13,18.36,390.5,401.44,392.3,4.5192,5,3
08-05-2020,393.66,262.33,0.16,18.61,387.22,386.07,393.3843,3.5904,5,4
09-05-2020,385.45,260.86,0.19,18.58,393.66,393.66,392.2114,4.6653,5,5
10-05-2020,372.36,259.61,0.17,18.36,385.45,396.22,388.8029,8.4387,5,6
11-05-2020,396.1,260.89,0.19,18.7,372.36,398.06,388.5229,8.1064,5,0
12-05-2020,399.4,260.05,0.2,18.76,396.1,394.37,389.2414,8.8956,5,1
