date,port,congestion_score,avg_queue_length_vessels,avg_wait_hours,is_synthetic,month,day_of_week,is_monsoon_season
2026-07-20,Shanghai,0.8863,7,80.3,True,7,0,1
2026-07-21,Shanghai,0.8408,9,86.2,True,7,1,1
2026-07-22,Shanghai,0.8647,9,84.3,True,7,2,1
2026-07-23,Shanghai,0.7312,7,87.9,True,7,3,1
2026-07-24,Shanghai,0.6523,6,51.9,True,7,4,1
2026-07-25,Shanghai,0.8041,7,84.5,True,7,5,1
2026-07-26,Shanghai,0.9017,7,85.7,True,7,6,1
2026-07-27,Shanghai,0.7971,7,85.9,True,7,0,1
2026-07-28,Shanghai,0.6862,10,91.1,True,7,1,1
2026-07-29,Shanghai,0.7182,6,72.0,True,7,2,1
2026-07-30,Shanghai,0.6443,5,68.5,True,7,3,1
2026-07-31,Shanghai,0.7931,5,62.8,True,7,4,1
2026-08-01,Shanghai,0.8108,5,67.6,True,8,5,1
2026-08-02,Shanghai,0.9108,8,86.1,True,8,6,1
2026-08-03,Shanghai,0.8138,9,84.2,True,8,0,1
2026-08-04,Shanghai,0.6433,7,70.7,True,8,1,1
2026-08-05,Shanghai,0.6802,6,68.8,True,8,2,1
2026-08-06,Shanghai,0.776,8,83.1,True,8,3,1
2026-08-07,Shanghai,0.6756,8,74.6,True,8,4,1
2026-08-08,Shanghai,0.7518,5,66.3,True,8,5,1
2026-08-09,Shanghai,0.7515,4,55.3,True,8,6,1
2026-08-10,Shanghai,0.6931,6,68.8,True,8,0,1
2026-08-11,Shanghai,0.6779,7,80.3,True,8,1,1
2026-08-12,Shanghai,0.6687,7,78.1,True,8,2,1
2026-08-13,Shanghai,0.677,7,87.7,True,8,3,1
2026-08-14,Shanghai,0.6683,4,59.5,True,8,4,1
2026-08-15,Shanghai,0.5466,5,52.6,True,8,5,1
2026-08-16,Shanghai,0.7537,6,78.5,True,8,6,1
2026-08-17,Shanghai,0.6732,6,61.7,True,8,0,1
2026-08-18,Shanghai,0.7659,7,78.7,True,8,1,1
2026-08-19,Shanghai,0.7535,8,74.6,True,8,2,1
2026-08-20,Shanghai,0.7247,4,54.0,True,8,3,1
2026-08-21,Shanghai,1.0,10,109.1,True,8,4,1
2026-08-22,Shanghai,0.6486,3,47.6,True,8,5,1
2026-08-23,Shanghai,0.8396,7,76.4,True,8,6,1
2026-08-24,Shanghai,0.707,5,58.4,True,8,0,1
2026-08-25,Shanghai,0.8155,8,83.7,True,8,1,1
2026-08-26,Shanghai,0.7668,4,38.1,True,8,2,1
2026-08-27,Shanghai,0.8441,8,87.0,True,8,3,1
2026-08-28,Shanghai,0.8374,6,65.6,True,8,4,1
2026-08-29,Shanghai,0.647,7,65.2,True,8,5,1
2026-08-30,Shanghai,0.8612,8,88.0,True,8,6,1
2026-08-31,Shanghai,0.7379,8,76.4,True,8,0,1
2026-09-01,Shanghai,0.8045,9,103.0,True,9,1,1
2026-09-02,Shanghai,0.8502,9,83.9,True,9,2,1
2026-09-03,Shanghai,0.5691,4,51.0,True,9,3,1
2026-09-04,Shanghai,0.6811,4,33.0,True,9,4,1
2026-09-05,Shanghai,1.0,11,113.6,True,9,5,1
2026-09-06,Shanghai,0.7492,8,76.1,True,9,6,1
2026-09-07,Shanghai,0.9322,8,85.2,True,9,0,1
2026-09-08,Shanghai,0.7195,4,54.7,True,9,1,1
2026-09-09,Shanghai,0.6444,7,84.6,True,9,2,1
2026-09-10,Shanghai,0.7822,8,85.2,True,9,3,1
2024-09-11,Singapore,0.715,10,92.9,True,9,2,1
2024-09-12,Singapore,0.7818,7,69.5,True,9,3,1
2024-09-13,Singapore,0.8007,9,85.4,True,9,4,1
2024-09-14,Singapore,0.6672,4,59.2,True,9,5,1
2024-09-15,Singapore,0.7999,8,89.5,True,9,6,1
2024-09-16,Singapore,0.7025,6,67.2,True,9,0,1
2024-09-17,Singapore,0.7854,8,77.5,True,9,1,1
2024-09-18,Singapore,0.7546,7,79.6,True,9,2,1
2024-09-19,Singapore,0.7381,4,58.9,True,9,3,1
2024-09-20,Singapore,0.8083,6,75.6,True,9,4,1
2024-09-21,Singapore,0.4556,4,53.0,True,9,5,1
2024-09-22,Singapore,0.7938,5,67.0,True,9,6,1
2024-09-23,Singapore,0.6695,8,75.5,True,9,0,1
2024-09-24,Singapore,0.9139,12,110.3,True,9,1,1
2024-09-25,Singapore,0.5704,4,32.1,True,9,2,1
2024-09-26,Singapore,0.7862,8,78.9,True,9,3,1
2024-09-27,Singapore,0.7067,6,64.5,True,9,4,1
2024-09-28,Singapore,0.7556,10,106.6,True,9,5,1
2024-09-29,Singapore,0.9039,7,82.0,True,9,6,1
2024-09-30,Singapore,0.8043,5,65.2,True,9,0,1
2024-10-01,Singapore,0.7034,8,76.8,True,10,1,0
2024-10-02,Singapore,0.6144,5,68.2,True,10,2,0
2024-10-03,Singapore,0.4798,6,57.5,True,10,3,0
2024-10-04,Singapore,0.5534,8,83.8,True,10,4,0
2024-10-05,Singapore,0.4608,4,37.8,True,10,5,0
2024-10-06,Singapore,0.5761,3,36.3,True,10,6,0
2024-10-07,Singapore,0.5674,4,59.7,True,10,0,0
2024-10-08,Singapore,0.4972,2,36.6,True,10,1,0
2024-10-09,Singapore,0.5426,5,45.5,True,10,2,0
2024-10-10,Singapore,0.6359,8,73.7,True,10,3,0
2024-10-11,Singapore,0.4856,3,44.5,True,10,4,0
2024-10-12,Singapore,0.6085,5,49.9,True,10,5,0
2024-10-13,Singapore,0.4472,1,22.8,True,10,6,0
2024-10-14,Singapore,0.3245,3,45.1,True,10,0,0
2024-10-15,Singapore,0.5922,5,51.3,True,10,1,0
2024-10-16,Singapore,0.4422,4,38.6,True,10,2,0
2024-10-17,Singapore,0.5447,5,56.5,True,10,3,0
2024-10-18,Singapore,0.5893,6,56.2,True,10,4,0
2024-10-19,Singapore,0.5196,5,56.0,True,10,5,0
2024-10-20,Singapore,0.6112,6,64.9,True,10,6,0
2024-10-21,Singapore,0.53,4,51.6,True,10,0,0
2024-10-22,Singapore,0.5449,8,90.3,True,10,1,0
2024-10-23,Singapore,0.7325,4,42.5,True,10,2,0
2024-10-24,Singapore,0.5178,4,35.5,True,10,3,0
2024-10-25,Singapore,0.4757,5,49.7,True,10,4,0
2024-10-26,Singapore,0.6216,8,70.8,True,10,5,0
2024-10-27,Singapore,0.5316,3,44.4,True,10,6,0
2024-10-28,Singapore,0.6022,3,46.0,True,10,0,0
2024-10-29,Singapore,0.7512,6,71.7,True,10,1,0
2024-10-30,Singapore,0.6226,5,67.5,True,10,2,0
2024-10-31,Singapore,0.5998,6,53.4,True,10,3,0
2024-11-01,Singapore,0.4896,2,38.3,True,11,4,0
2024-11-02,Singapore,0.5103,5,51.5,True,11,5,0
2024-11-03,Singapore,0.6181,3,47.0,True,11,6,0
2024-11-04,Singapore,0.5241,4,56.9,True,11,0,0
2024-11-05,Singapore,0.4252,4,40.7,True,11,1,0
2024-11-06,Singapore,0.6003,3,41.5,True,11,2,0
2024-11-07,Singapore,0.7003,7,60.9,True,11,3,0
2024-11-08,Singapore,0.7108,4,58.9,True,11,4,0
2024-11-09,Singapore,0.5023,4,53.7,True,11,5,0
2024-11-10,Singapore,0.6045,4,57.6,True,11,6,0
2024-11-11,Singapore,0.5751,4,42.8,True,11,0,0
2024-11-12,Singapore,0.4741,3,34.1,True,11,1,0
2024-11-13,Singapore,0.4144,3,23.9,True,11,2,0
2024-11-14,Singapore,0.5183,5,59.1,True,11,3,0
2024-11-15,Singapore,0.6452,6,63.1,True,11,4,0
2024-11-16,Singapore,0.7498,8,91.6,True,11,5,0
2024-11-17,Singapore,0.7298,6,68.6,True,11,6,0
2024-11-18,Singapore,0.634,5,60.5,True,11,0,0
2024-11-19,Singapore,0.4413,3,35.4,True,11,1,0
2024-11-20,Singapore,0.4723,7,71.6,True,11,2,0
2024-11-21,Singapore,0.5281,5,60.3,True,11,3,0
2024-11-22,Singapore,0.5723,4,59.9,True,11,4,0
2024-11-23,Singapore,0.6331,6,60.2,True,11,5,0
2024-11-24,Singapore,0.6145,4,50.3,True,11,6,0
2024-11-25,Singapore,0.624,5,51.4,True,11,0,0
2024-11-26,Singapore,0.6514,7,75.4,True,11,1,0
2024-11-27,Singapore,0.5566,3,48.5,True,11,2,0
2024-11-28,Singapore,0.5076,6,50.6,True,11,3,0
2024-11-29,Singapore,0.5754,7,63.7,True,11,4,0
2024-11-30,Singapore,0.5339,4,51.6,True,11,5,0
2024-12-01,Singapore,0.4651,6,55.5,True,12,6,0
2024-12-02,Singapore,0.6317,7,60.7,True,12,0,0
2024-12-03,Singapore,0.6291,6,66.5,True,12,1,0
2024-12-04,Singapore,0.4262,2,18.4,True,12,2,0
2024-12-05,Singapore,0.6819,6,56.7,True,12,3,0
2024-12-06,Singapore,0.655,3,42.4,True,12,4,0
2024-12-07,Singapore,0.5274,6,63.0,True,12,5,0
2024-12-08,Singapore,0.5466,5,59.3,True,12,6,0
2024-12-09,Singapore,0.6367,9,84.8,True,12,0,0
2024-12-10,Singapore,0.5053,6,61.4,True,12,1,0
2024-12-11,Singapore,0.5352,6,68.3,True,12,2,0
2024-12-12,Singapore,0.6517,5,59.7,True,12,3,0
2024-12-13,Singapore,0.6629,6,53.4,True,12,4,0
2024-12-14,Singapore,0.4704,4,57.5,True,12,5,0
2024-12-15,Singapore,0.3817,4,35.5,True,12,6,0
2024-12-16,Singapore,0.3689,2,27.3,True,12,0,0
2024-12-17,Singapore,0.5348,5,43.3,True,12,1,0
2024-12-18,Singapore,0.597,8,78.9,True,12,2,0
2024-12-19,Singapore,0.4983,4,58.5,True,12,3,0
2024-12-20,Singapore,0.5652,5,61.0,True,12,4,0
2024-12-21,Singapore,0.5521,1,29.8,True,12,5,0
2024-12-22,Singapore,0.3598,3,33.6,True,12,6,0
2024-12-23,Singapore,0.4819,6,52.4,True,12,0,0
2024-12-24,Singapore,0.7097,6,59.8,True,12,1,0
2024-12-25,Singapore,0.6581,5,53.7,True,12,2,0
2024-12-26,Singapore,0.6407,4,53.6,True,12,3,0
2024-12-27,Singapore,0.4817,4,49.5,True,12,4,0
2024-12-28,Singapore,0.5802,10,94.9,True,12,5,0
2024-12-29,Singapore,0.6134,4,57.8,True,12,6,0
2024-12-30,Singapore,0.5546,8,70.4,True,12,0,0
2024-12-31,Singapore,0.6098,7,65.4,True,12,1,0
2025-01-01,Singapore,0.5362,6,54.1,True,1,2,0
2025-01-02,Singapore,0.5166,6,54.0,True,1,3,0
2025-01-03,Singapore,0.6579,8,73.2,True,1,4,0
2025-01-04,Singapore,0.5913,6,53.7,True,1,5,0
2025-01-05,Singapore,0.5716,5,58.7,True,1,6,0
2025-01-06,Singapore,0.5637,4,44.0,True,1,0,0
2025-01-07,Singapore,0.5172,7,66.9,True,1,1,0
2025-01-08,Singapore,0.8122,8,71.6,True,1,2,0
2025-01-09,Singapore,0.3937,2,25.9,True,1,3,0
2025-01-10,Singapore,0.4546,5,49.3,True,1,4,0
2025-01-11,Singapore,0.6599,9,83.0,True,1,5,0
2025-01-12,Singapore,0.6007,7,75.4,True,1,6,0
2025-01-13,Singapore,0.7798,7,76.7,True,1,0,0
2025-01-14,Singapore,0.4991,6,54.2,True,1,1,0
2025-01-15,Singapore,0.5349,4,41.6,True,1,2,0
2025-01-16,Singapore,0.4762,3,36.6,True,1,3,0
2025-01-17,Singapore,0.6844,6,53.7,True,1,4,0
2025-01-18,Singapore,0.6065,7,73.3,True,1,5,0
2025-01-19,Singapore,0.5561,3,49.4,True,1,6,0
2025-01-20,Singapore,0.4722,3,42.3,True,1,0,0
2025-01-21,Singapore,0.6798,9,90.2,True,1,1,0
2025-01-22,Singapore,0.421,5,49.1,True,1,2,0
2025-01-23,Singapore,0.7239,7,78.8,True,1,3,0
2025-01-24,Singapore,0.4819,4,37.8,True,1,4,0
2025-01-25,Singapore,0.5863,3,31.7,True,1,5,0
2025-01-26,Singapore,0.669,7,62.8,True,1,6,0
2025-01-27,Singapore,0.44,2,31.0,True,1,0,0
2025-01-28,Singapore,0.5115,4,49.8,True,1,1,0
2025-01-29,Singapore,0.5041,4,41.4,True,1,2,0
2025-01-30,Singapore,0.7299,8,72.5,True,1,3,0
2025-01-31,Singapore,0.5932,6,62.5,True,1,4,0
2025-02-01,Singapore,0.5117,7,77.3,True,2,5,0
2025-02-02,Singapore,0.5716,7,70.9,True,2,6,0
2025-02-03,Singapore,0.5408,3,35.5,True,2,0,0
2025-02-04,Singapore,0.6369,5,65.0,True,2,1,0
2025-02-05,Singapore,0.7414,7,88.4,True,2,2,0
2025-02-06,Singapore,0.5427,7,63.6,True,2,3,0
2025-02-07,Singapore,0.5524,4,36.3,True,2,4,0
2025-02-08,Singapore,0.617,5,54.4,True,2,5,0
2025-02-09,Singapore,0.5766,2,37.9,True,2,6,0
2025-02-10,Singapore,0.4627,2,25.6,True,2,0,0
2025-02-11,Singapore,0.4818,5,58.5,True,2,1,0
2025-02-12,Singapore,0.5742,5,51.6,True,2,2,0
2025-02-13,Singapore,0.4914,1,24.7,True,2,3,0
2025-02-14,Singapore,0.5772,3,39.4,True,2,4,0
2025-02-15,Singapore,0.4247,7,60.9,True,2,5,0
2025-02-16,Singapore,0.3514,2,38.4,True,2,6,0
2025-02-17,Singapore,0.4944,5,61.3,True,2,0,0
2025-02-18,Singapore,0.5304,5,57.8,True,2,1,0
2025-02-19,Singapore,0.541,5,56.6,True,2,2,0
2025-02-20,Singapore,0.4056,3,35.3,True,2,3,0
2025-02-21,Singapore,0.6757,7,86.4,True,2,4,0
2025-02-22,Singapore,0.6636,6,69.1,True,2,5,0
2025-02-23,Singapore,0.5588,4,60.0,True,2,6,0
2025-02-24,Singapore,0.5798,4,37.9,True,2,0,0
2025-02-25,Singapore,0.7059,8,73.7,True,2,1,0
2025-02-26,Singapore,0.5783,6,54.0,True,2,2,0
2025-02-27,Singapore,0.5248,5,62.4,True,2,3,0
2025-02-28,Singapore,0.3565,3,27.1,True,2,4,0
2025-03-01,Singapore,0.5394,6,56.6,True,3,5,0
2025-03-02,Singapore,0.5147,7,64.9,True,3,6,0
2025-03-03,Singapore,0.5488,3,43.0,True,3,0,0
2025-03-04,Singapore,0.5259,2,25.5,True,3,1,0
2025-03-05,Singapore,0.5474,6,54.4,True,3,2,0
2025-03-06,Singapore,0.6232,6,74.6,True,3,3,0
2025-03-07,Singapore,0.6095,5,68.3,True,3,4,0
2025-03-08,Singapore,0.4862,4,57.4,True,3,5,0
2025-03-09,Singapore,0.5805,4,55.8,True,3,6,0
2025-03-10,Singapore,0.5982,4,39.7,True,3,0,0
2025-03-11,Singapore,0.5569,7,74.4,True,3,1,0
2025-03-12,Singapore,0.5279,4,42.6,True,3,2,0
2025-03-13,Singapore,0.6357,5,62.4,True,3,3,0
2025-03-14,Singapore,0.6412,7,62.5,True,3,4,0
2025-03-15,Singapore,0.4363,5,43.1,True,3,5,0
2025-03-16,Singapore,0.4579,4,35.5,True,3,6,0
2025-03-17,Singapore,0.5306,1,26.3,True,3,0,0
2025-03-18,Singapore,0.6415,4,53.2,True,3,1,0
2025-03-19,Singapore,0.5273,5,56.8,True,3,2,0
2025-03-20,Singapore,0.5429,5,45.0,True,3,3,0
2025-03-21,Singapore,0.4508,5,44.3,True,3,4,0
2025-03-22,Singapore,0.3738,0,10.2,True,3,5,0
2025-03-23,Singapore,0.6481,4,51.2,True,3,6,0
2025-03-24,Singapore,0.5561,5,59.2,True,3,0,0
2025-03-25,Singapore,0.4405,4,34.8,True,3,1,0
2025-03-26,Singapore,0.6683,5,59.8,True,3,2,0
2025-03-27,Singapore,0.4848,5,59.0,True,3,3,0
2025-03-28,Singapore,0.6495,3,46.9,True,3,4,0
2025-03-29,Singapore,0.6696,7,61.5,True,3,5,0
2025-03-30,Singapore,0.5644,3,43.0,True,3,6,0
2025-03-31,Singapore,0.6361,7,62.7,True,3,0,0
2025-04-01,Singapore,0.5846,4,52.8,True,4,1,0
2025-04-02,Singapore,0.6341,4,57.9,True,4,2,0
2025-04-03,Singapore,0.6105,6,52.1,True,4,3,0
2025-04-04,Singapore,0.6721,4,56.9,True,4,4,0
2025-04-05,Singapore,0.6179,6,58.3,True,4,5,0
2025-04-06,Singapore,0.5886,6,68.9,True,4,6,0
2025-04-07,Singapore,0.4255,3,42.3,True,4,0,0
2025-04-08,Singapore,0.5992,5,52.7,True,4,1,0
2025-04-09,Singapore,0.6306,7,65.2,True,4,2,0
2025-04-10,Singapore,0.4449,5,64.1,True,4,3,0
2025-04-11,Singapore,0.5026,6,60.6,True,4,4,0
2025-04-12,Singapore,0.5287,5,41.1,True,4,5,0
2025-04-13,Singapore,0.5632,5,57.2,True,4,6,0
2025-04-14,Singapore,0.7061,7,73.8,True,4,0,0
2025-04-15,Singapore,0.6051,5,48.4,True,4,1,0
2025-04-16,Singapore,0.5061,5,48.1,True,4,2,0
2025-04-17,Singapore,0.3963,4,40.4,True,4,3,0
2025-04-18,Singapore,0.5652,4,40.1,True,4,4,0
2025-04-19,Singapore,0.5187,6,50.3,True,4,5,0
2025-04-20,Singapore,0.6892,6,71.2,True,4,6,0
2025-04-21,Singapore,0.637,4,47.1,True,4,0,0
2025-04-22,Singapore,0.4801,5,53.3,True,4,1,0
2025-04-23,Singapore,0.5193,6,66.7,True,4,2,0
2025-04-24,Singapore,0.6622,8,70.1,True,4,3,0
2025-04-25,Singapore,0.6954,7,69.4,True,4,4,0
2025-04-26,Singapore,0.6839,7,75.8,True,4,5,0
2025-04-27,Singapore,0.3665,3,28.4,True,4,6,0
2025-04-28,Singapore,0.5342,4,58.6,True,4,0,0
2025-04-29,Singapore,0.5667,5,46.5,True,4,1,0
2025-04-30,Singapore,0.6494,4,59.4,True,4,2,0
2025-05-01,Singapore,0.4423,3,43.9,True,5,3,0
2025-05-02,Singapore,0.5054,4,36.5,True,5,4,0
2025-05-03,Singapore,0.5838,8,88.3,True,5,5,0
2025-05-04,Singapore,0.6858,4,46.3,True,5,6,0
2025-05-05,Singapore,0.6838,7,72.1,True,5,0,0
2025-05-06,Singapore,0.55,6,61.4,True,5,1,0
2025-05-07,Singapore,0.4827,4,57.1,True,5,2,0
2025-05-08,Singapore,0.7376,7,63.5,True,5,3,0
2025-05-09,Singapore,0.5365,3,47.8,True,5,4,0
2025-05-10,Singapore,0.6596,7,70.8,True,5,5,0
2025-05-11,Singapore,0.7283,9,81.3,True,5,6,0
2025-05-12,Singapore,0.6188,6,64.5,True,5,0,0
2025-05-13,Singapore,0.5174,2,26.3,True,5,1,0
2025-05-14,Singapore,0.6216,8,80.8,True,5,2,0
2025-05-15,Singapore,0.55,5,41.6,True,5,3,0
2025-05-16,Singapore,0.5878,4,46.4,True,5,4,0
2025-05-17,Singapore,0.3814,2,32.7,True,5,5,0
2025-05-18,Singapore,0.5803,6,63.0,True,5,6,0
2025-05-19,Singapore,0.789,9,85.5,True,5,0,0
2025-05-20,Singapore,0.6223,6,66.2,True,5,1,0
2025-05-21,Singapore,0.6521,3,48.4,True,5,2,0
2025-05-22,Singapore,0.6501,5,57.0,True,5,3,0
2025-05-23,Singapore,0.6889,6,58.1,True,5,4,0
2025-05-24,Singapore,0.5297,6,72.3,True,5,5,0
2025-05-25,Singapore,0.5298,5,45.1,True,5,6,0
2025-05-26,Singapore,0.5382,4,57.6,True,5,0,0
2025-05-27,Singapore,0.637,6,67.6,True,5,1,0
2025-05-28,Singapore,0.5785,3,45.0,True,5,2,0
2025-05-29,Singapore,0.7426,10,103.9,True,5,3,0
2025-05-30,Singapore,0.5947,2,38.8,True,5,4,0
2025-05-31,Singapore,0.5657,4,59.8,True,5,5,0
2025-06-01,Singapore,0.5896,5,62.7,True,6,6,1
2025-06-02,Singapore,0.7113,8,81.2,True,6,0,1
2025-06-03,Singapore,0.6511,7,77.4,True,6,1,1
2025-06-04,Singapore,0.8446,9,98.1,True,6,2,1
2025-06-05,Singapore,0.8417,7,70.5,True,6,3,1
2025-06-06,Singapore,0.6504,6,67.8,True,6,4,1
2025-06-07,Singapore,0.6533,5,52.4,True,6,5,1
2025-06-08,Singapore,0.7479,7,70.9,True,6,6,1
2025-06-09,Singapore,0.6258,6,61.5,True,6,0,1
2025-06-10,Singapore,0.7361,7,67.1,True,6,1,1
2025-06-11,Singapore,0.6954,6,70.8,True,6,2,1
2025-06-12,Singapore,0.7911,6,73.2,True,6,3,1
2025-06-13,Singapore,0.6252,8,80.0,True,6,4,1
2025-06-14,Singapore,0.8391,8,75.2,True,6,5,1
2025-06-15,Singapore,0.8139,8,72.4,True,6,6,1
2025-06-16,Singapore,0.6143,3,39.6,True,6,0,1
2025-06-17,Singapore,0.6283,6,74.1,True,6,1,1
2025-06-18,Singapore,0.8015,7,72.8,True,6,2,1
2025-06-19,Singapore,0.7744,6,59.3,True,6,3,1
2025-06-20,Singapore,0.6914,7,64.1,True,6,4,1
2025-06-21,Singapore,0.6281,4,56.4,True,6,5,1
2025-06-22,Singapore,0.7073,6,67.4,True,6,6,1
2025-06-23,Singapore,0.783,9,82.9,True,6,0,1
2025-06-24,Singapore,0.7472,6,60.7,True,6,1,1
2025-06-25,Singapore,0.6813,6,71.9,True,6,2,1
2025-06-26,Singapore,0.7755,5,68.6,True,6,3,1
2025-06-27,Singapore,0.7331,8,75.5,True,6,4,1
2025-06-28,Singapore,0.713,7,75.2,True,6,5,1
2025-06-29,Singapore,0.7509,7,80.1,True,6,6,1
2025-06-30,Singapore,0.5034,4,40.7,True,6,0,1
2025-07-01,Singapore,0.7299,8,71.6,True,7,1,1
2025-07-02,Singapore,0.707,7,75.2,True,7,2,1
2025-07-03,Singapore,0.7139,8,98.2,True,7,3,1
2025-07-04,Singapore,0.7947,8,76.8,True,7,4,1
2025-07-05,Singapore,0.6925,6,74.4,True,7,5,1
2025-07-06,Singapore,0.8092,7,86.9,True,7,6,1
2025-07-07,Singapore,0.6293,5,63.3,True,7,0,1
2025-07-08,Singapore,0.5743,5,47.2,True,7,1,1
2025-07-09,Singapore,0.7056,9,85.7,True,7,2,1
2025-07-10,Singapore,0.8142,8,93.5,True,7,3,1
2025-07-11,Singapore,0.5985,4,54.6,True,7,4,1
2025-07-12,Singapore,0.7689,6,76.0,True,7,5,1
2025-07-13,Singapore,0.7437,6,71.3,True,7,6,1
2025-07-14,Singapore,0.6225,5,54.9,True,7,0,1
2025-07-15,Singapore,0.8168,6,78.8,True,7,1,1
2025-07-16,Singapore,0.7862,6,72.1,True,7,2,1
2025-07-17,Singapore,0.5732,4,30.4,True,7,3,1
2025-07-18,Singapore,0.813,7,74.4,True,7,4,1
2025-07-19,Singapore,0.758,7,63.2,True,7,5,1
2025-07-20,Singapore,0.6292,4,54.5,True,7,6,1
2025-07-21,Singapore,0.6496,8,72.0,True,7,0,1
2025-07-22,Singapore,0.6329,7,79.8,True,7,1,1
2025-07-23,Singapore,0.6219,8,72.0,True,7,2,1
2025-07-24,Singapore,0.6865,9,80.6,True,7,3,1
2025-07-25,Singapore,0.8722,8,85.8,True,7,4,1
2025-07-26,Singapore,0.7421,9,81.8,True,7,5,1
2025-07-27,Singapore,0.6129,4,46.6,True,7,6,1
2025-07-28,Singapore,0.6432,5,68.0,True,7,0,1
2025-07-29,Singapore,0.6499,4,35.3,True,7,1,1
2025-07-30,Singapore,0.7196,8,73.1,True,7,2,1
2025-07-31,Singapore,0.7309,5,52.1,True,7,3,1
2025-08-01,Singapore,0.7432,6,70.2,True,8,4,1
2025-08-02,Singapore,0.5665,4,50.1,True,8,5,1
2025-08-03,Singapore,0.6423,4,59.0,True,8,6,1
2025-08-04,Singapore,0.9335,10,96.4,True,8,0,1
2025-08-05,Singapore,0.6035,8,70.3,True,8,1,1
2025-08-06,Singapore,0.8687,7,74.9,True,8,2,1
2025-08-07,Singapore,0.7017,6,65.4,True,8,3,1
2025-08-08,Singapore,0.7981,9,87.0,True,8,4,1
2025-08-09,Singapore,0.6753,7,72.0,True,8,5,1
2025-08-10,Singapore,0.7485,6,72.3,True,8,6,1
2025-08-11,Singapore,0.7533,6,57.3,True,8,0,1
2025-08-12,Singapore,0.701,5,65.0,True,8,1,1
2025-08-13,Singapore,0.5675,4,59.4,True,8,2,1
2025-08-14,Singapore,0.8182,10,111.7,True,8,3,1
2025-08-15,Singapore,0.7176,7,66.7,True,8,4,1
2025-08-16,Singapore,0.8968,9,100.9,True,8,5,1
2025-08-17,Singapore,0.9032,7,85.0,True,8,6,1
2025-08-18,Singapore,0.6511,6,72.4,True,8,0,1
2025-08-19,Singapore,0.6877,6,58.0,True,8,1,1
2025-08-20,Singapore,0.7044,7,83.6,True,8,2,1
2025-08-21,Singapore,0.5462,6,58.8,True,8,3,1
2025-08-22,Singapore,0.5693,6,63.2,True,8,4,1
2025-08-23,Singapore,0.6455,4,53.9,True,8,5,1
2025-08-24,Singapore,0.9418,11,102.9,True,8,6,1
2025-08-25,Singapore,0.8099,6,55.6,True,8,0,1
2025-08-26,Singapore,0.6375,6,62.0,True,8,1,1
2025-08-27,Singapore,0.9066,8,75.7,True,8,2,1
2025-08-28,Singapore,0.7967,7,68.0,True,8,3,1
2025-08-29,Singapore,0.6881,5,40.4,True,8,4,1
2025-08-30,Singapore,0.532,8,71.3,True,8,5,1
2025-08-31,Singapore,0.7823,8,74.3,True,8,6,1
2025-09-01,Singapore,0.7713,6,68.9,True,9,0,1
2025-09-02,Singapore,0.7751,7,75.1,True,9,1,1
2025-09-03,Singapore,0.7587,6,56.6,True,9,2,1
2025-09-04,Singapore,0.6954,6,58.2,True,9,3,1
2025-09-05,Singapore,0.6852,4,59.4,True,9,4,1
2025-09-06,Singapore,0.7299,7,68.3,True,9,5,1
2025-09-07,Singapore,0.6021,7,60.8,True,9,6,1
2025-09-08,Singapore,0.7055,6,64.3,True,9,0,1
2025-09-09,Singapore,0.6323,5,64.5,True,9,1,1
2025-09-10,Singapore,0.718,8,93.6,True,9,2,1
2025-09-11,Singapore,0.647,6,53.1,True,9,3,1
2025-09-12,Singapore,0.7589,7,86.4,True,9,4,1
2025-09-13,Singapore,0.6606,6,63.9,True,9,5,1
2025-09-14,Singapore,0.8238,6,58.3,True,9,6,1
2025-09-15,Singapore,0.7234,8,78.8,True,9,0,1
2025-09-16,Singapore,0.7771,6,79.8,True,9,1,1
2025-09-17,Singapore,0.6277,6,55.7,True,9,2,1
2025-09-18,Singapore,0.8236,5,68.1,True,9,3,1
2025-09-19,Singapore,0.5999,5,64.5,True,9,4,1
2025-09-20,Singapore,0.6382,6,65.9,True,9,5,1
2025-09-21,Singapore,0.7093,8,82.7,True,9,6,1
2025-09-22,Singapore,0.7369,9,83.3,True,9,0,1
2025-09-23,Singapore,0.6934,6,53.9,True,9,1,1
2025-09-24,Singapore,0.8457,8,77.5,True,9,2,1
2025-09-25,Singapore,0.7094,9,82.1,True,9,3,1
2025-09-26,Singapore,0.8996,9,88.4,True,9,4,1
2025-09-27,Singapore,0.7361,7,87.0,True,9,5,1
2025-09-28,Singapore,0.7455,9,85.3,True,9,6,1
2025-09-29,Singapore,0.778,6,72.1,True,9,0,1
2025-09-30,Singapore,0.7584,7,70.0,True,9,1,1
2025-10-01,Singapore,0.5677,5,68.5,True,10,2,0
2025-10-02,Singapore,0.5662,6,53.7,True,10,3,0
2025-10-03,Singapore,0.705,10,96.2,True,10,4,0
2025-10-04,Singapore,0.5922,6,66.7,True,10,5,0
2025-10-05,Singapore,0.6313,4,40.3,True,10,6,0
2025-10-06,Singapore,0.5332,3,42.5,True,10,0,0
2025-10-07,Singapore,0.7326,6,59.2,True,10,1,0
2025-10-08,Singapore,0.7179,7,80.6,True,10,2,0
2025-10-09,Singapore,0.5,3,49.3,True,10,3,0
2025-10-10,Singapore,0.5148,5,44.9,True,10,4,0
2025-10-11,Singapore,0.5599,4,53.6,True,10,5,0
