date,port,congestion_score,avg_queue_length_vessels,avg_wait_hours,is_synthetic,proxy_source
2025-06-24,Rotterdam,0.6689,7,66.2,True,Weather-Correlated Engine
2025-06-24,Los Angeles,0.6049,4,59.9,True,Weather-Correlated Engine
2025-06-25,Shanghai,0.7373,7,73.0,True,Weather-Correlated Engine
2025-06-25,Singapore,0.7169,7,71.0,True,Weather-Correlated Engine
2025-06-25,Rotterdam,0.6572,6,65.1,True,Weather-Correlated Engine
2025-06-25,Los Angeles,0.5916,4,58.6,True,Weather-Correlated Engine
2025-06-26,Shanghai,0.7146,8,70.7,True,Weather-Correlated Engine
2025-06-26,Singapore,0.6863,7,67.9,True,Weather-Correlated Engine
2025-06-26,Rotterdam,0.6864,5,68.0,True,Weather-Correlated Engine
2025-06-26,Los Angeles,0.5952,4,58.9,True,Weather-Correlated Engine
2025-06-27,Shanghai,0.7444,6,73.7,True,Weather-Correlated Engine
2025-06-27,Singapore,0.6957,7,68.9,True,Weather-Correlated Engine
2025-06-27,Rotterdam,0.6718,6,66.5,True,Weather-Correlated Engine
2025-06-27,Los Angeles,0.6077,6,60.2,True,Weather-Correlated Engine
2025-06-28,Shanghai,0.7276,8,72.0,True,Weather-Correlated Engine
2025-06-28,Singapore,0.6765,5,67.0,True,Weather-Correlated Engine
2025-06-28,Rotterdam,0.6691,6,66.2,True,Weather-Correlated Engine
2025-06-28,Los Angeles,0.6248,7,61.9,True,Weather-Correlated Engine
2025-06-29,Shanghai,0.7208,6,71.4,True,Weather-Correlated Engine
2025-06-29,Singapore,0.6898,7,68.3,True,Weather-Correlated Engine
2025-06-29,Rotterdam,0.649,7,64.2,True,Weather-Correlated Engine
2025-06-29,Los Angeles,0.5929,6,58.7,True,Weather-Correlated Engine
2025-06-30,Shanghai,0.7281,7,72.1,True,Weather-Correlated Engine
2025-06-30,Singapore,0.6926,7,68.6,True,Weather-Correlated Engine
2025-06-30,Rotterdam,0.6446,6,63.8,True,Weather-Correlated Engine
2025-06-30,Los Angeles,0.5964,6,59.0,True,Weather-Correlated Engine
2025-07-01,Shanghai,0.715,8,70.8,True,Weather-Correlated Engine
2025-07-01,Singapore,0.6784,6,67.2,True,Weather-Correlated Engine
2025-07-01,Rotterdam,0.6613,5,65.5,True,Weather-Correlated Engine
2025-07-01,Los Angeles,0.6066,5,60.1,True,Weather-Correlated Engine
2025-07-02,Shanghai,0.7204,8,71.3,True,Weather-Correlated Engine
2025-07-02,Singapore,0.7017,6,69.5,True,Weather-Correlated Engine
2025-07-02,Rotterdam,0.6596,7,65.3,True,Weather-Correlated Engine
2025-07-02,Los Angeles,0.6201,6,61.4,True,Weather-Correlated Engine
2025-07-03,Shanghai,0.7196,6,71.2,True,Weather-Correlated Engine
2025-07-03,Singapore,0.6746,7,66.8,True,Weather-Correlated Engine
2025-07-03,Rotterdam,0.6464,6,64.0,True,Weather-Correlated Engine
2025-07-03,Los Angeles,0.6048,4,59.9,True,Weather-Correlated Engine
2025-07-04,Shanghai,0.7358,8,72.8,True,Weather-Correlated Engine
2025-07-04,Singapore,0.6757,5,66.9,True,Weather-Correlated Engine
2025-07-04,Rotterdam,0.6886,7,68.2,True,Weather-Correlated Engine
2025-07-04,Los Angeles,0.6212,6,61.5,True,Weather-Correlated Engine
2025-07-05,Shanghai,0.7115,7,70.4,True,Weather-Correlated Engine
2025-07-05,Singapore,0.6782,5,67.1,True,Weather-Correlated Engine
2025-07-05,Rotterdam,0.6822,6,67.5,True,Weather-Correlated Engine
2025-07-05,Los Angeles,0.5842,5,57.8,True,Weather-Correlated Engine
2025-07-06,Shanghai,0.7343,7,72.7,True,Weather-Correlated Engine
2025-07-06,Singapore,0.7,7,69.3,True,Weather-Correlated Engine
2025-07-06,Rotterdam,0.6423,5,63.6,True,Weather-Correlated Engine
2025-07-06,Los Angeles,0.5869,4,58.1,True,Weather-Correlated Engine
2025-07-07,Shanghai,0.7093,7,70.2,True,Weather-Correlated Engine
2025-07-07,Singapore,0.6874,7,68.1,True,Weather-Correlated Engine
2025-07-07,Rotterdam,0.6466,7,64.0,True,Weather-Correlated Engine
2025-07-07,Los Angeles,0.6206,5,61.4,True,Weather-Correlated Engine
2025-07-08,Shanghai,0.7012,7,69.4,True,Weather-Correlated Engine
2025-07-08,Singapore,0.6972,7,69.0,True,Weather-Correlated Engine
2025-07-08,Rotterdam,0.641,6,63.5,True,Weather-Correlated Engine
2025-07-08,Los Angeles,0.5938,4,58.8,True,Weather-Correlated Engine
2025-07-09,Shanghai,0.744,7,73.7,True,Weather-Correlated Engine
2025-07-09,Singapore,0.7175,7,71.0,True,Weather-Correlated Engine
2025-07-09,Rotterdam,0.6618,7,65.5,True,Weather-Correlated Engine
2025-07-09,Los Angeles,0.6189,7,61.3,True,Weather-Correlated Engine
2025-07-10,Shanghai,0.7495,6,74.2,True,Weather-Correlated Engine
2025-07-10,Singapore,0.6724,6,66.6,True,Weather-Correlated Engine
2025-07-10,Rotterdam,0.6894,6,68.2,True,Weather-Correlated Engine
2025-07-10,Los Angeles,0.6124,6,60.6,True,Weather-Correlated Engine
2025-07-11,Shanghai,0.7235,8,71.6,True,Weather-Correlated Engine
2025-07-11,Singapore,0.6861,5,67.9,True,Weather-Correlated Engine
2025-07-11,Rotterdam,0.6412,5,63.5,True,Weather-Correlated Engine
2025-07-11,Los Angeles,0.6229,5,61.7,True,Weather-Correlated Engine
2025-07-12,Shanghai,0.703,7,69.6,True,Weather-Correlated Engine
2025-07-12,Singapore,0.7049,6,69.8,True,Weather-Correlated Engine
2025-07-12,Rotterdam,0.646,7,64.0,True,Weather-Correlated Engine
2025-07-12,Los Angeles,0.5967,4,59.1,True,Weather-Correlated Engine
2025-07-13,Shanghai,0.7074,8,70.0,True,Weather-Correlated Engine
2025-07-13,Singapore,0.7019,6,69.5,True,Weather-Correlated Engine
2025-07-13,Rotterdam,0.6442,6,63.8,True,Weather-Correlated Engine
2025-07-13,Los Angeles,0.607,7,60.1,True,Weather-Correlated Engine
2025-07-14,Shanghai,0.7315,8,72.4,True,Weather-Correlated Engine
2025-07-14,Singapore,0.7087,8,70.2,True,Weather-Correlated Engine
2025-07-14,Rotterdam,0.6793,7,67.2,True,Weather-Correlated Engine
2025-07-14,Los Angeles,0.6158,7,61.0,True,Weather-Correlated Engine
2025-07-15,Shanghai,0.7178,8,71.1,True,Weather-Correlated Engine
2025-07-15,Singapore,0.7031,5,69.6,True,Weather-Correlated Engine
2025-07-15,Rotterdam,0.6558,7,64.9,True,Weather-Correlated Engine
2025-07-15,Los Angeles,0.5971,6,59.1,True,Weather-Correlated Engine
2025-07-16,Shanghai,0.7353,7,72.8,True,Weather-Correlated Engine
2025-07-16,Singapore,0.6705,7,66.4,True,Weather-Correlated Engine
2025-07-16,Rotterdam,0.6558,5,64.9,True,Weather-Correlated Engine
2025-07-16,Los Angeles,0.6288,7,62.2,True,Weather-Correlated Engine
2025-07-17,Shanghai,0.7344,8,72.7,True,Weather-Correlated Engine
2025-07-17,Singapore,0.6837,7,67.7,True,Weather-Correlated Engine
2025-07-17,Rotterdam,0.6513,7,64.5,True,Weather-Correlated Engine
2025-07-17,Los Angeles,0.5926,6,58.7,True,Weather-Correlated Engine
2025-07-18,Shanghai,0.7439,6,73.6,True,Weather-Correlated Engine
2025-07-18,Singapore,0.6877,5,68.1,True,Weather-Correlated Engine
2025-07-18,Rotterdam,0.6535,5,64.7,True,Weather-Correlated Engine
2025-07-18,Los Angeles,0.6054,6,59.9,True,Weather-Correlated Engine
2025-07-19,Shanghai,0.7041,6,69.7,True,Weather-Correlated Engine
2025-07-19,Singapore,0.6739,7,66.7,True,Weather-Correlated Engine
2025-07-19,Rotterdam,0.6566,6,65.0,True,Weather-Correlated Engine
2025-07-19,Los Angeles,0.6005,6,59.4,True,Weather-Correlated Engine
2025-07-20,Shanghai,0.7499,8,74.2,True,Weather-Correlated Engine
2025-07-20,Singapore,0.6909,5,68.4,True,Weather-Correlated Engine
2025-07-20,Rotterdam,0.653,5,64.6,True,Weather-Correlated Engine
2025-07-20,Los Angeles,0.5984,5,59.2,True,Weather-Correlated Engine
2025-07-21,Shanghai,0.7165,8,70.9,True,Weather-Correlated Engine
2025-07-21,Singapore,0.7112,8,70.4,True,Weather-Correlated Engine
2025-07-21,Rotterdam,0.6766,6,67.0,True,Weather-Correlated Engine
2025-07-21,Los Angeles,0.5889,6,58.3,True,Weather-Correlated Engine
2025-07-22,Shanghai,0.75,8,74.2,True,Weather-Correlated Engine
2025-07-22,Singapore,0.6967,5,69.0,True,Weather-Correlated Engine
2025-07-22,Rotterdam,0.6586,5,65.2,True,Weather-Correlated Engine
2025-07-22,Los Angeles,0.6205,5,61.4,True,Weather-Correlated Engine
2025-07-23,Shanghai,0.7265,8,71.9,True,Weather-Correlated Engine
2025-07-23,Singapore,0.6721,5,66.5,True,Weather-Correlated Engine
2025-07-23,Rotterdam,0.6577,6,65.1,True,Weather-Correlated Engine
2025-07-23,Los Angeles,0.6147,6,60.9,True,Weather-Correlated Engine
2025-07-24,Shanghai,0.7259,7,71.9,True,Weather-Correlated Engine
2025-07-24,Singapore,0.6942,6,68.7,True,Weather-Correlated Engine
2025-07-24,Rotterdam,0.6705,7,66.4,True,Weather-Correlated Engine
2025-07-24,Los Angeles,0.6146,5,60.8,True,Weather-Correlated Engine
2025-07-25,Shanghai,0.7473,8,74.0,True,Weather-Correlated Engine
2025-07-25,Singapore,0.6778,5,67.1,True,Weather-Correlated Engine
2025-07-25,Rotterdam,0.6897,5,68.3,True,Weather-Correlated Engine
2025-07-25,Los Angeles,0.6279,7,62.2,True,Weather-Correlated Engine
2025-07-26,Shanghai,0.7323,8,72.5,True,Weather-Correlated Engine
2025-07-26,Singapore,0.6891,7,68.2,True,Weather-Correlated Engine
2025-07-26,Rotterdam,0.6574,5,65.1,True,Weather-Correlated Engine
2025-07-26,Los Angeles,0.5985,4,59.3,True,Weather-Correlated Engine
2025-07-27,Shanghai,0.7019,6,69.5,True,Weather-Correlated Engine
2025-07-27,Singapore,0.7008,5,69.4,True,Weather-Correlated Engine
2025-07-27,Rotterdam,0.6813,7,67.4,True,Weather-Correlated Engine
2025-07-27,Los Angeles,0.5876,4,58.2,True,Weather-Correlated Engine
2025-07-28,Shanghai,0.7335,8,72.6,True,Weather-Correlated Engine
2025-07-28,Singapore,0.7006,6,69.4,True,Weather-Correlated Engine
2025-07-28,Rotterdam,0.6743,7,66.8,True,Weather-Correlated Engine
2025-07-28,Los Angeles,0.5859,6,58.0,True,Weather-Correlated Engine
2025-07-29,Shanghai,0.7327,7,72.5,True,Weather-Correlated Engine
2025-07-29,Singapore,0.6964,5,68.9,True,Weather-Correlated Engine
2025-07-29,Rotterdam,0.6485,7,64.2,True,Weather-Correlated Engine
2025-07-29,Los Angeles,0.6017,6,59.6,True,Weather-Correlated Engine
2025-07-30,Shanghai,0.7027,6,69.6,True,Weather-Correlated Engine
2025-07-30,Singapore,0.6871,6,68.0,True,Weather-Correlated Engine
2025-07-30,Rotterdam,0.6439,5,63.7,True,Weather-Correlated Engine
2025-07-30,Los Angeles,0.6115,5,60.5,True,Weather-Correlated Engine
2025-07-31,Shanghai,0.7015,5,69.5,True,Weather-Correlated Engine
2025-07-31,Singapore,0.6852,5,67.8,True,Weather-Correlated Engine
2025-07-31,Rotterdam,0.6571,6,65.0,True,Weather-Correlated Engine
2025-07-31,Los Angeles,0.626,5,62.0,True,Weather-Correlated Engine
2025-08-01,Shanghai,0.7422,6,73.5,True,Weather-Correlated Engine
2025-08-01,Singapore,0.7051,6,69.8,True,Weather-Correlated Engine
2025-08-01,Rotterdam,0.6651,5,65.8,True,Weather-Correlated Engine
2025-08-01,Los Angeles,0.6127,7,60.7,True,Weather-Correlated Engine
2025-08-02,Shanghai,0.7275,6,72.0,True,Weather-Correlated Engine
2025-08-02,Singapore,0.6987,5,69.2,True,Weather-Correlated Engine
2025-08-02,Rotterdam,0.6776,7,67.1,True,Weather-Correlated Engine
2025-08-02,Los Angeles,0.6168,6,61.1,True,Weather-Correlated Engine
2025-08-03,Shanghai,0.7461,8,73.9,True,Weather-Correlated Engine
2025-08-03,Singapore,0.68,7,67.3,True,Weather-Correlated Engine
2025-08-03,Rotterdam,0.6689,5,66.2,True,Weather-Correlated Engine
2025-08-03,Los Angeles,0.6029,6,59.7,True,Weather-Correlated Engine
2025-08-04,Shanghai,0.7303,7,72.3,True,Weather-Correlated Engine
2025-08-04,Singapore,0.7131,6,70.6,True,Weather-Correlated Engine
2025-08-04,Rotterdam,0.668,7,66.1,True,Weather-Correlated Engine
2025-08-04,Los Angeles,0.5925,6,58.7,True,Weather-Correlated Engine
2025-08-05,Shanghai,0.7325,8,72.5,True,Weather-Correlated Engine
2025-08-05,Singapore,0.6887,6,68.2,True,Weather-Correlated Engine
2025-08-05,Rotterdam,0.6507,7,64.4,True,Weather-Correlated Engine
2025-08-05,Los Angeles,0.6263,6,62.0,True,Weather-Correlated Engine
2025-08-06,Shanghai,0.7473,6,74.0,True,Weather-Correlated Engine
2025-08-06,Singapore,0.6901,5,68.3,True,Weather-Correlated Engine
2025-08-06,Rotterdam,0.6691,5,66.2,True,Weather-Correlated Engine
2025-08-06,Los Angeles,0.6255,7,61.9,True,Weather-Correlated Engine
2025-08-07,Shanghai,0.7222,7,71.5,True,Weather-Correlated Engine
2025-08-07,Singapore,0.6905,6,68.4,True,Weather-Correlated Engine
2025-08-07,Rotterdam,0.6685,6,66.2,True,Weather-Correlated Engine
2025-08-07,Los Angeles,0.6019,6,59.6,True,Weather-Correlated Engine
2025-08-08,Shanghai,0.7016,7,69.5,True,Weather-Correlated Engine
2025-08-08,Singapore,0.6764,7,67.0,True,Weather-Correlated Engine
2025-08-08,Rotterdam,0.6848,5,67.8,True,Weather-Correlated Engine
2025-08-08,Los Angeles,0.5836,4,57.8,True,Weather-Correlated Engine
2025-08-09,Shanghai,0.7483,7,74.1,True,Weather-Correlated Engine
2025-08-09,Singapore,0.7089,8,70.2,True,Weather-Correlated Engine
2025-08-09,Rotterdam,0.6803,5,67.4,True,Weather-Correlated Engine
2025-08-09,Los Angeles,0.6007,4,59.5,True,Weather-Correlated Engine
2025-08-10,Shanghai,0.734,6,72.7,True,Weather-Correlated Engine
2025-08-10,Singapore,0.7035,6,69.6,True,Weather-Correlated Engine
2025-08-10,Rotterdam,0.6442,7,63.8,True,Weather-Correlated Engine
2025-08-10,Los Angeles,0.6235,5,61.7,True,Weather-Correlated Engine
2025-08-11,Shanghai,0.7176,8,71.0,True,Weather-Correlated Engine
2025-08-11,Singapore,0.7101,6,70.3,True,Weather-Correlated Engine
2025-08-11,Rotterdam,0.6497,5,64.3,True,Weather-Correlated Engine
2025-08-11,Los Angeles,0.5933,6,58.7,True,Weather-Correlated Engine
2025-08-12,Shanghai,0.7429,6,73.5,True,Weather-Correlated Engine
2025-08-12,Singapore,0.7038,6,69.7,True,Weather-Correlated Engine
2025-08-12,Rotterdam,0.6483,5,64.2,True,Weather-Correlated Engine
2025-08-12,Los Angeles,0.6104,6,60.4,True,Weather-Correlated Engine
2025-08-13,Shanghai,0.7491,6,74.2,True,Weather-Correlated Engine
2025-08-13,Singapore,0.6885,6,68.2,True,Weather-Correlated Engine
2025-08-13,Rotterdam,0.6464,5,64.0,True,Weather-Correlated Engine
2025-08-13,Los Angeles,0.5834,6,57.8,True,Weather-Correlated Engine
2025-08-14,Shanghai,0.702,5,69.5,True,Weather-Correlated Engine
2025-08-14,Singapore,0.6896,7,68.3,True,Weather-Correlated Engine
2025-08-14,Rotterdam,0.6773,7,67.1,True,Weather-Correlated Engine
2025-08-14,Los Angeles,0.5819,5,57.6,True,Weather-Correlated Engine
2025-08-15,Shanghai,0.7068,5,70.0,True,Weather-Correlated Engine
2025-08-15,Singapore,0.7096,7,70.3,True,Weather-Correlated Engine
2025-08-15,Rotterdam,0.6503,7,64.4,True,Weather-Correlated Engine
2025-08-15,Los Angeles,0.6105,5,60.4,True,Weather-Correlated Engine
2025-08-16,Shanghai,0.7439,6,73.7,True,Weather-Correlated Engine
2025-08-16,Singapore,0.7167,7,71.0,True,Weather-Correlated Engine
2025-08-16,Rotterdam,0.6574,5,65.1,True,Weather-Correlated Engine
2025-08-16,Los Angeles,0.5903,4,58.4,True,Weather-Correlated Engine
2025-08-17,Shanghai,0.7205,7,71.3,True,Weather-Correlated Engine
2025-08-17,Singapore,0.7017,5,69.5,True,Weather-Correlated Engine
2025-08-17,Rotterdam,0.6745,6,66.8,True,Weather-Correlated Engine
2025-08-17,Los Angeles,0.5821,4,57.6,True,Weather-Correlated Engine
2025-08-18,Shanghai,0.7439,6,73.6,True,Weather-Correlated Engine
2025-08-18,Singapore,0.712,8,70.5,True,Weather-Correlated Engine
2025-08-18,Rotterdam,0.6423,6,63.6,True,Weather-Correlated Engine
2025-08-18,Los Angeles,0.5987,4,59.3,True,Weather-Correlated Engine
2025-08-19,Shanghai,0.7141,6,70.7,True,Weather-Correlated Engine
2025-08-19,Singapore,0.6956,5,68.9,True,Weather-Correlated Engine
2025-08-19,Rotterdam,0.6514,6,64.5,True,Weather-Correlated Engine
2025-08-19,Los Angeles,0.6111,7,60.5,True,Weather-Correlated Engine
2025-08-20,Shanghai,0.7275,8,72.0,True,Weather-Correlated Engine
2025-08-20,Singapore,0.695,5,68.8,True,Weather-Correlated Engine
2025-08-20,Rotterdam,0.6415,5,63.5,True,Weather-Correlated Engine
2025-08-20,Los Angeles,0.6269,6,62.1,True,Weather-Correlated Engine
2025-08-21,Shanghai,0.7378,8,73.0,True,Weather-Correlated Engine
2025-08-21,Singapore,0.6984,5,69.1,True,Weather-Correlated Engine
2025-08-21,Rotterdam,0.6778,6,67.1,True,Weather-Correlated Engine
2025-08-21,Los Angeles,0.6052,6,59.9,True,Weather-Correlated Engine
2025-08-22,Shanghai,0.721,7,71.4,True,Weather-Correlated Engine
2025-08-22,Singapore,0.7107,8,70.4,True,Weather-Correlated Engine
2025-08-22,Rotterdam,0.6555,7,64.9,True,Weather-Correlated Engine
2025-08-22,Los Angeles,0.6066,6,60.1,True,Weather-Correlated Engine
2025-08-23,Shanghai,0.74,8,73.3,True,Weather-Correlated Engine
2025-08-23,Singapore,0.6841,6,67.7,True,Weather-Correlated Engine
2025-08-23,Rotterdam,0.6426,7,63.6,True,Weather-Correlated Engine
2025-08-23,Los Angeles,0.5925,5,58.7,True,Weather-Correlated Engine
2025-08-24,Shanghai,0.7264,8,71.9,True,Weather-Correlated Engine
2025-08-24,Singapore,0.6879,7,68.1,True,Weather-Correlated Engine
2025-08-24,Rotterdam,0.6609,6,65.4,True,Weather-Correlated Engine
2025-08-24,Los Angeles,0.6015,6,59.5,True,Weather-Correlated Engine
2025-08-25,Shanghai,0.7025,6,69.5,True,Weather-Correlated Engine
2025-08-25,Singapore,0.6975,6,69.1,True,Weather-Correlated Engine
2025-08-25,Rotterdam,0.68,6,67.3,True,Weather-Correlated Engine
2025-08-25,Los Angeles,0.6176,7,61.1,True,Weather-Correlated Engine
2025-08-26,Shanghai,0.7271,7,72.0,True,Weather-Correlated Engine
2025-08-26,Singapore,0.7164,8,70.9,True,Weather-Correlated Engine
2025-08-26,Rotterdam,0.6894,6,68.2,True,Weather-Correlated Engine
2025-08-26,Los Angeles,0.6221,5,61.6,True,Weather-Correlated Engine
2025-08-27,Shanghai,0.7328,7,72.5,True,Weather-Correlated Engine
2025-08-27,Singapore,0.6707,6,66.4,True,Weather-Correlated Engine
2025-08-27,Rotterdam,0.668,7,66.1,True,Weather-Correlated Engine
2025-08-27,Los Angeles,0.5952,4,58.9,True,Weather-Correlated Engine
2025-08-28,Shanghai,0.7437,8,73.6,True,Weather-Correlated Engine
2025-08-28,Singapore,0.7024,5,69.5,True,Weather-Correlated Engine
2025-08-28,Rotterdam,0.6466,5,64.0,True,Weather-Correlated Engine
2025-08-28,Los Angeles,0.5856,6,58.0,True,Weather-Correlated Engine
2025-08-29,Shanghai,0.7332,6,72.6,True,Weather-Correlated Engine
2025-08-29,Singapore,0.6753,6,66.8,True,Weather-Correlated Engine
2025-08-29,Rotterdam,0.6604,6,65.4,True,Weather-Correlated Engine
2025-08-29,Los Angeles,0.63,5,62.4,True,Weather-Correlated Engine
2025-08-30,Shanghai,0.7475,6,74.0,True,Weather-Correlated Engine
2025-08-30,Singapore,0.7155,6,70.8,True,Weather-Correlated Engine
2025-08-30,Rotterdam,0.6799,5,67.3,True,Weather-Correlated Engine
2025-08-30,Los Angeles,0.608,7,60.2,True,Weather-Correlated Engine
2025-08-31,Shanghai,0.7229,6,71.6,True,Weather-Correlated Engine
2025-08-31,Singapore,0.6957,6,68.9,True,Weather-Correlated Engine
2025-08-31,Rotterdam,0.6689,7,66.2,True,Weather-Correlated Engine
2025-08-31,Los Angeles,0.5861,5,58.0,True,Weather-Correlated Engine
2025-09-01,Shanghai,0.7158,6,70.9,True,Weather-Correlated Engine
2025-09-01,Singapore,0.7019,6,69.5,True,Weather-Correlated Engine
2025-09-01,Rotterdam,0.6516,7,64.5,True,Weather-Correlated Engine
2025-09-01,Los Angeles,0.6166,6,61.0,True,Weather-Correlated Engine
2025-09-02,Shanghai,0.7396,7,73.2,True,Weather-Correlated Engine
2025-09-02,Singapore,0.7066,7,70.0,True,Weather-Correlated Engine
2025-09-02,Rotterdam,0.6687,6,66.2,True,Weather-Correlated Engine
2025-09-02,Los Angeles,0.5839,4,57.8,True,Weather-Correlated Engine
2025-09-03,Shanghai,0.7432,8,73.6,True,Weather-Correlated Engine
2025-09-03,Singapore,0.7166,8,70.9,True,Weather-Correlated Engine
2025-09-03,Rotterdam,0.6819,7,67.5,True,Weather-Correlated Engine
2025-09-03,Los Angeles,0.5989,5,59.3,True,Weather-Correlated Engine
2025-09-04,Shanghai,0.7222,7,71.5,True,Weather-Correlated Engine
2025-09-04,Singapore,0.6774,6,67.1,True,Weather-Correlated Engine
2025-09-04,Rotterdam,0.6791,6,67.2,True,Weather-Correlated Engine
2025-09-04,Los Angeles,0.6158,6,61.0,True,Weather-Correlated Engine
2025-09-05,Shanghai,0.7069,7,70.0,True,Weather-Correlated Engine
2025-09-05,Singapore,0.6918,7,68.5,True,Weather-Correlated Engine
2025-09-05,Rotterdam,0.6454,5,63.9,True,Weather-Correlated Engine
2025-09-05,Los Angeles,0.6154,5,60.9,True,Weather-Correlated Engine
2025-09-06,Shanghai,0.7378,8,73.0,True,Weather-Correlated Engine
2025-09-06,Singapore,0.6921,6,68.5,True,Weather-Correlated Engine
2025-09-06,Rotterdam,0.6421,6,63.6,True,Weather-Correlated Engine
2025-09-06,Los Angeles,0.5932,5,58.7,True,Weather-Correlated Engine
2025-09-07,Shanghai,0.7042,5,69.7,True,Weather-Correlated Engine
2025-09-07,Singapore,0.7189,8,71.2,True,Weather-Correlated Engine
2025-09-07,Rotterdam,0.673,5,66.6,True,Weather-Correlated Engine
2025-09-07,Los Angeles,0.6299,7,62.4,True,Weather-Correlated Engine
2025-09-08,Shanghai,0.7044,7,69.7,True,Weather-Correlated Engine
2025-09-08,Singapore,0.6946,5,68.8,True,Weather-Correlated Engine
2025-09-08,Rotterdam,0.6433,7,63.7,True,Weather-Correlated Engine
2025-09-08,Los Angeles,0.5942,5,58.8,True,Weather-Correlated Engine
2025-09-09,Shanghai,0.7341,8,72.7,True,Weather-Correlated Engine
2025-09-09,Singapore,0.6934,5,68.6,True,Weather-Correlated Engine
2025-09-09,Rotterdam,0.6502,6,64.4,True,Weather-Correlated Engine
2025-09-09,Los Angeles,0.6211,5,61.5,True,Weather-Correlated Engine
2025-09-10,Shanghai,0.7024,5,69.5,True,Weather-Correlated Engine
2025-09-10,Singapore,0.684,5,67.7,True,Weather-Correlated Engine
2025-09-10,Rotterdam,0.6525,7,64.6,True,Weather-Correlated Engine
2025-09-10,Los Angeles,0.5901,5,58.4,True,Weather-Correlated Engine
2025-09-11,Shanghai,0.7142,7,70.7,True,Weather-Correlated Engine
